id,data_type,entity_type,location.country_code,location.subdivision_name,location.municipality,provider,is_official,name,note,feed_contact_email,static_reference,urls.direct_download,urls.authentication_type,urls.authentication_info,urls.api_key_parameter_name,urls.latest,urls.license,location.bounding_box.minimum_latitude,location.bounding_box.maximum_latitude,location.bounding_box.minimum_longitude,location.bounding_box.maximum_longitude,location.bounding_box.extracted_on,status,features,redirect.id,redirect.comment
mdb-2831,gtfs,,US,Vermont,Rutland City,Marble Valley Regional Transit District (MVRTD),True,Flex,,support+test+thebus-vt-us@trilliumtransit.com,,https://data.trilliumtransit.com/gtfs/thebus-vt-us/thebus-vt-us--flex-v2.zip,0,,,https://files.mobilitydatabase.org/mdb-2831/latest.zip,,43.16363,44.01075486494261,-73.27599,-72.70519444,2026-02-05 00:50:47.622314+00:00,active,Booking Rules|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Predefined Routes with Deviation|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Demand Responsive Services,,
mdb-2832,gtfs,,ES,Catalonia,Mataró,Autoridad de Transporte Metropolitano del Área de Barcelona (ATM) Buses and trains in Catalonia (simplified version),True,"Raw data from the Spanish National Access Point, powered by MIMTRANS (https://www.transportes.gob.es)",,,,https://nap.transportes.gob.es/api/Fichero/download/2059,2,https://nap.transportes.gob.es/,ApiKey,https://files.mobilitydatabase.org/mdb-2832/latest.zip,https://nap.transportes.gob.es/licencia-datos,40.5415421,43.6181107,0.148027,3.3160141,2026-04-10 01:46:41.338668+00:00,active,Bike Allowed|Feed Information|Frequencies|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
mdb-2839,gtfs,,FI,Satakunta,Pori,Waltti - Pori,True,,,,,https://tvv.fra1.digitaloceanspaces.com/231.zip,0,,,https://files.mobilitydatabase.org/mdb-2839/latest.zip,https://creativecommons.org/licenses/by/4.0/,61.38940771830204,61.68276108059865,21.419135959956986,22.592131619842803,2026-04-02 00:15:23.879909+00:00,active,Bike Allowed|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Translations|Trips Wheelchair Accessibility,,
mdb-2840,gtfs,,US,Connecticut,New Haven,Connecticut Transit,True,Hartford Line - Rail,,,,https://ctrides.com/hlgtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2840/latest.zip,https://www.cttransit.com/about/developers/terms-of-use,41.297172,42.106137,-72.925945,-72.593041,2025-11-11 00:58:58.211111+00:00,active,Bike Allowed|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2841,gtfs,,IT,Trentino-Alto Adige/Südtirol,Trento,Trentino Trasporti Esercizio (TTE),True,Urbano,,info@trentinotrasporti.it,,http://www.ttesercizio.it/opendata/google_transit_urbano_tte.zip,0,,,https://files.mobilitydatabase.org/mdb-2841/latest.zip,,45.83687,46.177651,10.95152,11.18477,2025-09-03 21:37:18.431370+00:00,active,Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
mdb-2846,gtfs,,PL,Łódź Voivodeship,Kutno County,MZK Kutno,,,,admin@zbiorkom.live,,https://cdn.zbiorkom.live/gtfs/kutno.zip,0,,,https://files.mobilitydatabase.org/mdb-2846/latest.zip,,52.19657,52.26278,19.29821,19.44387,2026-01-11 00:19:59.416690+00:00,active,Feed Information|Headsigns|Route Colors|Shapes,,
mdb-2848,gtfs,,BG,Sofia-City,Bankia,Urban Mobility Center - Sofia Traffic,True,,,ppavlov@theoremus.com,,https://gtfs.sofiatraffic.bg/api/v1/static,0,,,https://files.mobilitydatabase.org/mdb-2848/latest.zip,https://www.sofiatraffic.bg/bg/info-center/gtfs-danni,42.47956466674805,42.85449981689453,23.07800674438477,23.60716819763184,2026-04-09 01:54:44.005698+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Levels|Location Types|Pathway Connections|Route Colors|Shapes|Transfers|Translations|Trips Wheelchair Accessibility,,
mdb-2854,gtfs,,US,Illinois,Chicago,Metra,True,,,,,https://schedules.metrarail.com/gtfs/schedule.zip,0,,,https://files.mobilitydatabase.org/mdb-2854/latest.zip,https://metra.com/gtfs-realtime-api-key-request-license-agreement,,,,,,active,Fares V1|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-2857,gtfs,,US,Arizona,Bisbee,Bisbee Bus,True,,,anovoa@seago.org,,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/11816/Bisbee_AZ_GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-2857/latest.zip,,31.335643,31.452112,-109.948327,-109.870659,2026-01-17 00:44:07.454419+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2858,gtfs,,US,Arizona,Sedona,Sedona Shuttle,True,,,sedonashuttle@sedonaaz.gov,,https://sedonashuttle.com/gtfs/Sedona_Shuttle_Transit_Feed.zip,0,,,,,,,,,,active,,,
mdb-2859,gtfs,,US,Minnesota,Faribault,Hiawathaland Transit,True,,,support+threerivers-mn-us@trilliumtransit.com,,https://data.trilliumtransit.com/gtfs/threerivers-mn-us/threerivers-mn-us--flex-v2.zip,0,,,https://files.mobilitydatabase.org/mdb-2859/latest.zip,,44.130002,44.576081,-93.305468,-91.998304,2025-11-26 00:22:33.471424+00:00,active,Booking Rules|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Predefined Routes with Deviation|Route Colors|Shapes|Stops Wheelchair Accessibility|Zone-Based Demand Responsive Services,,
mdb-2861,gtfs,,US,Texas,Galveston,Galveston Island Transit,True,Galveston Island Transit,,GTFSIslandTransit@galvestontx.gov,,https://gtfs.remix.com/island_transit_us.zip,0,,,https://files.mobilitydatabase.org/mdb-2861/latest.zip,,29.2560086,29.3266312,-94.8564033,-94.769513,2026-03-19 00:12:30.786131+00:00,active,Bike Allowed|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2863,gtfs,,US,Arizona,Show Low,City of Show Low,True,,,marcy@mjcaction.com,,https://mjcaction.com/MJC_GTFS_Public/showlow_gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2863/latest.zip,,34.079751,34.930644,-110.159,-109.90375,2025-10-30 19:46:58.245506+00:00,active,Bike Allowed|Feed Information|Headsigns|Route Colors|Shapes|Transfers|Trips Wheelchair Accessibility,,
mdb-2864,gtfs,,US,Arizona,Douglas,City of Douglas,True,,,noelle.lievanos@douglasaz.gov,,https://rapid.nationalrtap.org/GTFSFileManagement/UserUploadFiles/13058/douglas_az_gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2864/latest.zip,,31.33529,31.5637649,-110.2771405,-109.51974,2025-10-30 19:46:55.129542+00:00,active,Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2865,gtfs,,MX,Mexico,Toluca,Gobierno del estado de México (Government of the State of Mexico),True,Toluca y Área Metropolitana,,leonardo.gutierrez@trufi-association.org,,https://datos.movimex.gob.mx/gtfs/toluca.gtfs.zip,0,,,,https://www.openstreetmap.org/copyright,,,,,,active,,,
mdb-2866,gtfs,,MX,Mexico,Jilotepec,Ayuntamiento Constitucional de Jilotepec Equipo de Planeación y Movilida (Constitutional Municipality of Jilotepec Planning and Mobility Team),True,Jilotepec,,leonardo.gutierrez@trufi-association.org,,https://datos.movimex.gob.mx/gtfs/jilotepec.gtfs.zip,0,,,,https://www.openstreetmap.org/copyright,,,,,,active,,,
mdb-2868,gtfs,,RO,Timiș,,Societatea Metropolitană de Transport Timișoara,True,,,relatii.publice@smtt.ro,,https://smtt.ro/transit/gtfs/maps/smtt-timisoara-ro.zip,0,,,https://files.mobilitydatabase.org/mdb-2868/latest.zip,,45.47201,45.9770295,20.8605166,21.42108,2026-04-03 01:18:05.925952+00:00,active,Attributions|Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
mdb-2871,gtfs,,JP,Hokkaido Prefecture,Tomakomai,Donan Bus,True,,,,,https://ckan.hoda.jp/dataset/24d1dd70-5395-4d6b-b41f-0d83e8eabdb9/resource/a70d369c-405c-4c25-996c-c70aa53682bc/download/dounan_bus.zip,0,,,https://files.mobilitydatabase.org/mdb-2871/latest.zip,https://github.com/aruneko/DonanbusGTFS/tree/master,42.1587956666667,43.064733,140.686050095238,142.798884,2026-04-01 00:48:16.804706+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Translations,,
mdb-2875,gtfs,,IE,Munster,West Cork,West Cork Connect,True,Transport for Ireland (TFI) / National Transport Authority,,info@addtransit.com,,https://addtransit.com/gtfsfile/21113/WestCorkConnect.zip,0,,,https://files.mobilitydatabase.org/mdb-2875/latest.zip,,51.54952,51.900499,-9.475897931,-8.465449,2025-12-12 01:37:30.169615+00:00,active,Bike Allowed|Feed Information|Frequencies|Headsigns|Location Types|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2876,gtfs,,US,Lake Tahoe,Lake Tahoe,Keep Tahoe Blue,True,Emerald Bay Shuttle,,gavin@keeptahoeblue.org,,https://keeptahoeblue.sharepoint.com/sites/LeaguetoSaveLakeTahoe-CommunityEngagement/_layouts/15/guestaccess.aspx?share=EdcHnLwMfdJLscvyGDDa8FwB_bLXkpj9XIuG5GFiKdlKJw&e=1yNB6c&download=1,0,,,,https://keeptahoeblue.sharepoint.com/sites/LeaguetoSaveLakeTahoe-CommunityEngagement/_layouts/15/guestaccess.aspx?share=EdcHnLwMfdJLscvyGDDa8FwB_bLXkpj9XIuG5GFiKdlKJw&e=1yNB6c&download=1,,,,,,active,,,
mdb-2880,gtfs,,US,California,Mountain View,Mountain View Transportation Management Association (MVgo),True,,,https://mvgo.org/developers/,,https://gtfs.mvgo.org/gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2880/latest.zip,https://mvgo.org/developers/,37.387655512462,37.4314288965063,-122.111623478335,-122.047760594783,2026-01-10 00:29:23.454542+00:00,active,Bike Allowed|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Text-to-Speech|Trips Wheelchair Accessibility,,
mdb-2881,gtfs,,US,New York,Watertown,Watertown Citibus,,,,,,https://passio3.com/watertown/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-2881/latest.zip,,43.950830414,43.994608717,-75.962275188,-75.876931739,2026-03-26 01:15:40.239123+00:00,active,Bike Allowed|Feed Information|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2882,gtfs,,US,Vermont,Saint Johnsbury,Rural Community Transportation (RCT),True,,,,,https://data.trilliumtransit.com/gtfs/ruralcommunity-vt-us/ruralcommunity-vt-us--flex-v2.zip,0,,,https://files.mobilitydatabase.org/mdb-2882/latest.zip,,44.141096561202,45.004295166893,-73.29892,-71.740874,2026-02-14 00:55:40.866072+00:00,active,Booking Rules|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Predefined Routes with Deviation|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Zone-Based Demand Responsive Services,,
mdb-2884,gtfs,,US,Vermont,Dover,VTrans,True,Springfield MicroMoo,,,,https://data.trilliumtransit.com/gtfs/sevt-vt-us/sevt-vt-us--flex-v2.zip,0,,,https://files.mobilitydatabase.org/mdb-2884/latest.zip,,42.7664048,43.704185,-73.19800976057434,-72.227364677934,2026-03-24 01:38:24.012858+00:00,active,Booking Rules|Continuous Stops|Fares V1|Feed Information|Headsigns|Location Types|Predefined Routes with Deviation|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Zone-Based Demand Responsive Services,,
mdb-2885,gtfs,,US,Virginia,Fairfax,Fairfax CUE Bus (CUE),True,,,cue@fairfaxva.gov,,https://www.fairfaxva.gov/files/assets/city/v/2/public-works/documents/schedules-and-maps/cue-gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2885/latest.zip,https://www.fairfaxva.gov/government/public-works/cue-bus-map-schedule#GTFS%20Schedule%20Data%20anchor,38.834623,38.878837,-77.3328054577,-77.2623,2025-11-25 19:47:28.015252+00:00,active,Frequencies|Headsigns|Location Types|Route Colors|Shapes,,
mdb-2886,gtfs,,US,California,San Francisco,San Francisco Municipal Transportation Agency (SFMTA - Muni),True,,,,,https://muni-gtfs.apps.sfmta.com/data/muni_gtfs-current.zip,0,,,https://files.mobilitydatabase.org/mdb-2886/latest.zip,https://www.sfmta.com/reports/gtfs-transit-data,37.705879,37.829848,-122.510792,-122.367027,2026-03-08 00:16:45.856020+00:00,active,Bike Allowed|Fares V1|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2890,gtfs,,US,Texas,Fort Worth,Trinity Metro,True,,,,,https://gtfsdata.ridetm.org/gtfs/fwtatransitdata.zip,0,,,https://files.mobilitydatabase.org/mdb-2890/latest.zip,https://ridetrinitymetro.org/gtfs-data/,32.56348,32.965685,-97.47942,-97.038021,2026-03-14 00:27:25.846206+00:00,active,Bike Allowed|Fare Media|Fare Products|Fare Transfers|Feed Information|Headsigns|Location Types|Rider Categories|Route Colors|Route-Based Fares|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
mdb-2894,gtfs,,US,California,Clovis,Clovis Transit,True,,,support@passiotech.com,,https://passio3.com/clovis/passioTransit/gtfs/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-2894/latest.zip,,36.786897964,36.88854,-119.754093,-119.636906963,2026-03-04 01:54:45.610735+00:00,active,Bike Allowed|Feed Information|Frequencies|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2898,gtfs,,CH,,,Systemaufgaben Kundeninformation SKI+,True,Switzerland Aggregate 2026,,,,https://data.opentransportdata.swiss/dataset/timetable-2026-gtfs2020/permalink,0,,,https://files.mobilitydatabase.org/mdb-2898/latest.zip,https://opentransportdata.swiss/en/terms-of-use/#Definitions,42.69594173,53.5525982,-4.47981747,16.37711408,2026-04-10 00:52:17.892110+00:00,active,Feed Information|Frequencies|Headsigns|Location Types|Transfers,,
mdb-2900,gtfs,,GB,Scotland,City of Edinburgh,Flixbus GB,True,,,,,http://gtfs.gis.flix.tech/gtfs_generic_gb.zip,0,,,https://files.mobilitydatabase.org/mdb-2900/latest.zip,,48.14248,57.480797,-5.532221,20.961755,2026-03-09 00:34:58.746820+00:00,active,Feed Information|Route Colors|Shapes|Transfers,,
mdb-2901,gtfs,,CY,Nicosia,Nicosia,PAME EXPRESS,True,,,,,https://www.motionbuscard.org.cy/opendata/downloadfile?file=GTFS%5C11_google_transit.zip&rel=True,0,,,https://files.mobilitydatabase.org/mdb-2901/latest.zip,,35.1127709558024,35.1737260331655,33.3531902737277,33.3753391341205,2026-03-03 01:04:47.578883+00:00,active,Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Translations,,
mdb-2904,gtfs,,CZ,,,Czech national bus feed JDF,,"Czech national feed (without PID, IDS JMK, Flixbus and PMDP)",,,,https://owncloud.cesnet.cz/index.php/s/IMvVXZIHOuORDrB/download,0,,,https://files.mobilitydatabase.org/mdb-2904/latest.zip,,,,,,,active,Bike Allowed|Headsigns|Location Types|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2906,gtfs,,GB,Scotland,Dundee City,Xplore Dundee,,,,,,https://data.discoverpassenger.com/operator/xploredundee/dataset/current/download/gtfs,0,,,https://files.mobilitydatabase.org/mdb-2906/latest.zip,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,55.948155,57.166804,-3.363878,-2.076181,2026-04-08 00:29:01.159864+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-2907,gtfs,,GB,England,Hampshire,Bluestar Bus,True,,,,,https://data.discoverpassenger.com/operator/bluestar/dataset/current/download/gtfs,0,,,https://files.mobilitydatabase.org/mdb-2907/latest.zip,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,50.752875956,51.10700917,-1.798802043,-1.095105109,2026-03-23 01:17:09.309969+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-2909,gtfs,,GB,England,Norfolk,Coach Services,,,,,,https://data.discoverpassenger.com/operator/coachservices/dataset/current/download/gtfs,0,,,https://files.mobilitydatabase.org/mdb-2909/latest.zip,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,52.2326231731,52.7569114832,0.3892491885,1.3068433782,2026-03-27 00:32:54.324866+00:00,active,Headsigns|Location Types|Route Colors|Stops Wheelchair Accessibility,,
mdb-2910,gtfs,,HR,Šibenik-Knin County,Grad Šibenik,Gradski parking d.o.o.,True,,,,,https://www.gradski-parking.hr/upload/stranice/2022/08/2022-08-30/89/gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2910/latest.zip,,43.6256072115656,43.820084,15.8223080635071,16.1307433247566,2025-11-28 17:57:58.850811+00:00,active,Route Colors|Shapes,,
mdb-2911,gtfs,,GB,Scotland,City of Edinburgh,Midland Bluebird,True,,,,,https://data.discoverpassenger.com/operator/mcgillsse/dataset/current/download/gtfs,0,,,https://files.mobilitydatabase.org/mdb-2911/latest.zip,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,55.86290059,56.469929749,-4.710282282,-3.153555149,2026-04-08 00:44:25.887578+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-2912,gtfs,,GB,England,Norfolk,Sanders Coaches,,,,,,https://data.discoverpassenger.com/operator/sanderscoaches/dataset/current/download/gtfs,0,,,https://files.mobilitydatabase.org/mdb-2912/latest.zip,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,52.450284124634,52.963724546495,0.71868629346098,1.7295076161481,2026-04-01 00:56:25.770235+00:00,active,Headsigns|Location Types|Route Colors|Stops Wheelchair Accessibility,,
mdb-2913,gtfs,,GB,England,Slough,Thames Valley Buses,True,,,,,https://data.discoverpassenger.com/operator/courtney/dataset/current/download/gtfs,0,,,https://files.mobilitydatabase.org/mdb-2913/latest.zip,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,51.284916269,51.558501712,-0.970990076,-0.450614676,2026-03-30 00:34:34.050976+00:00,active,Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility,,
mdb-2914,gtfs,,GB,Kent,Dartford,Fastrack,True,Kent Fastrack,,gal.networkplanning.data@goaheadlondon.com,,https://www.kent-fastrack.co.uk/open-data/network/current?format=gtfs,0,,,,https://www.nationalarchives.gov.uk/doc/open-government-licence/version/3/,,,,,,active,,,
mdb-2919,gtfs,,SK,Region of Bratislava,District of Senec,IDS BK Regional Buses,,ARRIVA Mobility Solutions,,,,https://transiq.xhyrom.dev/gtfs/sk/ids-bk_regional.zip,0,,,https://files.mobilitydatabase.org/mdb-2919/latest.zip,,47.991871,48.615593,16.839756,17.592781,2026-04-10 01:44:38.231329+00:00,active,Attributions|Bike Allowed|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Transfers|Trips Wheelchair Accessibility,,
mdb-2921,gtfs,,PT,Setúbal,Caparica e Trafaria,Transtejo Soflusa (TTSL),True,Transtejo Soflusa (TTSL),,,,https://api.transtejo.pt/files/GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-2921/latest.zip,https://docs.carrismetropolitana.pt/covered-area,38.6476,38.707,-9.231,-9.006,2026-01-07 02:00:07.364696+00:00,active,Bike Allowed|Fares V1|Feed Information|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2922,gtfs,,TR,Adana,Pozantı,Flixbus Türkiye,True,Flixbus Türkiye,,,,http://gtfs.gis.flix.tech/gtfs_generic_turkey.zip,0,,,https://files.mobilitydatabase.org/mdb-2922/latest.zip,,36.072124,44.43294,23.321916,44.089337,2026-04-06 01:02:46.172640+00:00,active,Feed Information|Route Colors|Shapes,,
mdb-2925,gtfs,,RS,City of Belgrade,City of Belgrade,Beograd Prigrad,True,,,,,https://data.gov.rs/sr/datasets/r/60f82229-16c7-4939-961b-2c24873d3e06,0,,,https://files.mobilitydatabase.org/mdb-2925/latest.zip,https://data.gov.rs/sr/datasets/prigradski-javni-prevoz-u-u-beogradu-gtfs/,44.2709773824,44.8780724394,19.988079,20.8161014424,2025-12-11 19:41:42.350162+00:00,active,Feed Information|Headsigns|Location Types|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2926,gtfs,,ES,Catalonia,,Autobusos Interurbans,,,,,,https://territori.gencat.cat/web/.content/home/serveis/visors-cartografia/bases-cartografiques/infraestructures-mobilitat/autobusos-interurbans/busos-interurbans-GTFS.zip,0,,,https://files.mobilitydatabase.org/mdb-2926/latest.zip,,40.54154254501133,42.846026271112265,0.2510721861763363,3.274145056772075,2026-03-20 00:45:51.677893+00:00,active,Location Types|Shapes,,
mdb-2927,gtfs,,RS,Zajecar Administrative District,Zajecar City,Srbijavoz,,,,,,https://gitlab.com/api/v4/projects/vekejsn%2Fgtfs-generators/packages/generic/srbijavoz-merged-gtfs/latest/srbijavoz_merged.zip,0,,,https://files.mobilitydatabase.org/mdb-2927/latest.zip,,42.08726,46.239594,19.050251,22.608118,2026-03-03 00:29:09.903579+00:00,active,Attributions|Bike Allowed|Shapes,,
mdb-2928,gtfs,,RS,Nisava Administrative District,Градска општина Палилула,Direkcija za javni prevoz Niš,,,,,,https://gitlab.com/api/v4/projects/vekejsn%2Fgtfs-generators/packages/generic/nis-gtfs/latest/nis_gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2928/latest.zip,,43.2488261635,43.464766,21.740602,22.148054,2026-03-22 00:22:12.875165+00:00,active,Feed Information|Route Colors|Shapes,,
mdb-2929,gtfs,,PT,Lisbon,Ajuda,Carris,True,Carris,,pedro.silva@tecmic.pt,,https://gateway.carris.pt/gateway/gtfs/api/v2.11/GTFS,0,,,https://files.mobilitydatabase.org/mdb-2929/latest.zip,,38.6678922,38.7987017,-9.2525218,-9.0926768,2026-04-08 00:37:14.357955+00:00,active,Location Types|Shapes,,
mdb-2932,gtfs,,UA,Lviv Oblast,Drohobych Raion,Стрийська міська рада,,,,,,https://track.ua-gis.com/gtfs/stryi/static.zip,0,,,https://files.mobilitydatabase.org/mdb-2932/latest.zip,,49.117043,49.372468,23.482595,24.095906,2025-12-11 19:41:42.085308+00:00,active,Bike Allowed|Headsigns|Route Colors|Shapes|Trips Wheelchair Accessibility,,
mdb-2933,gtfs,,CN,Hong Kong,Central and Western District,Just Use Wheels,False,Just Use Wheels,,,,http://feed.justusewheels.com/hk.gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2933/latest.zip,https://opendatacommons.org/licenses/odbl/1.0/,22.16334,22.554634,113.860657,114.433472,2026-04-10 00:45:20.301864+00:00,active,Attributions|Bike Allowed|Frequencies|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Translations|Trips Wheelchair Accessibility,,
mdb-2934,gtfs,,BR,Ceará,Região Geográfica Intermediária de Fortaleza,Fortaleza,True,ETUFOR,,,,https://dados.fortaleza.ce.gov.br/dataset/d6f1e64c-aca3-4867-8f39-53b7c9c2d211/resource/7058bfbe-5ba2-45f4-9a91-af1508a7c05b/download/arquivo_gtfs_03.10.2025.zip,0,,,https://files.mobilitydatabase.org/mdb-2934/latest.zip,,-3.894503,-3.694366,-38.645151,-38.410797,2026-04-02 00:56:42.728521+00:00,active,Fares V1|Location Types|Shapes|Trips Wheelchair Accessibility,,
mdb-2936,gtfs,,US,Virginia,Alexandria,Alexandria DOT,True,City of Alexandria,,,,https://data.trilliumtransit.com/gtfs/cityofalexandria-va-us/cityofalexandria-va-us--flex-v2.zip,0,,,https://files.mobilitydatabase.org/mdb-2936/latest.zip,,38.836368,38.836368,-77.049221,-77.049221,2025-12-19 15:58:18.671321+00:00,active,Booking Rules|Continuous Stops|Feed Information|Location Types|Stops Wheelchair Accessibility|Zone-Based Demand Responsive Services,,
mdb-2937,gtfs,,US,California,Belvedere,Marin Transit,True,,,gtfs@marintransit.org,,https://marintransit.gov/data/google_transit.zip,0,,,https://files.mobilitydatabase.org/mdb-2937/latest.zip,,37.857136,38.124531,-122.851524,-122.456139,2026-03-09 00:52:54.405636+00:00,active,Fares V1|Feed Information|Headsigns|Location Types|Route Colors|Shapes|Stops Wheelchair Accessibility|Text-to-Speech|Trips Wheelchair Accessibility,,
mdb-2938,gtfs,,SG,Northwest,,Mandai Wildlife Reserve,True,,,enquiry@mandai.com,,https://www.mandai.com/content/dam/mandai/misc/gtfs.zip,0,,,https://files.mobilitydatabase.org/mdb-2938/latest.zip,,1.405128,1.417558,103.78026,103.833244,2026-01-30 01:23:52.791854+00:00,active,Bike Allowed|Fares V1|Feed Information|Frequencies|Headsigns|Route Colors|Shapes|Stops Wheelchair Accessibility|Trips Wheelchair Accessibility,,
mdb-2939,gtfs,,SE,,,Trafiklab,True,GTFS Sweden 3,,,,https://opendata.samtrafiken.se/gtfs-sweden/sweden.zip,1,https://developer.trafiklab.se/register,key,,https://www.trafiklab.se/api/gtfs-datasets/gtfs-sweden/#licence,,,,,,active,,,
mdb-2940,gtfs,,SI,Upravna enota Koper / Unità amministrativa Capodistria,Koper / Capodistria,"Družbe za upravljanje javnega potniškega prometa, d.o.o.",True,DUJPP,,info@dujpp.si,,https://b2b.nap.si/data/b2b.gtfs,2,https://nap.si/resources/doc/nap_B2B_en.pdf,Authorization,https://files.mobilitydatabase.org/mdb-2940/latest.zip,https://creativecommons.org/licenses/by-sa/4.0/deed.sl,45.430595,46.86001,13.4235935,16.522087,2026-04-10 00:14:00.102436+00:00,active,Shapes,,
mdb-2941,gtfs,,SI,Brežice,,"NOMAGO, storitve mobilnosti in potovanj, d.o.o.",True,NOMAGO,,info@nomago.si,,https://b2b.nap.si/data/b2b.gtfs.brezice,2,https://nap.si/resources/doc/nap_B2B_en.pdf,Authorization,https://files.mobilitydatabase.org/mdb-2941/latest.zip,https://creativecommons.org/licenses/by-sa/4.0/deed.sl,45.9003,45.92347,15.58987,15.60921,2026-03-10 01:33:33.707866+00:00,active,Feed Information|Location Types|Shapes,,
mdb-2942,gtfs,,SI,Jesenice,,Ariva,True,Ariva,,predje@arriva.si,,https://b2b.nap.si/data/b2b.gtfs.jesenice,2,https://nap.si/resources/doc/nap_B2B_en.pdf,Authorization,https://files.mobilitydatabase.org/mdb-2942/latest.zip,https://creativecommons.org/licenses/by-sa/4.0/deed.sl,46.406663,46.451381,14.002296,14.108123,2026-03-26 00:57:30.028841+00:00,active,Feed Information|Location Types|Shapes,,
mdb-2944,gtfs,,SI,Nova Gorica,,"NOMAGO, storitve mobilnosti in potovanj, d.o.o.",True,NOMAGO,,info@nomago.si,,https://b2b.nap.si/data/b2b.gtfs.nova-gorica,2,https://nap.si/resources/doc/nap_B2B_en.pdf,Authorization,https://files.mobilitydatabase.org/mdb-2944/latest.zip,https://creativecommons.org/licenses/by-sa/4.0/deed.sl,45.85040105,45.99992943,13.62774143,13.79191247,2026-01-20 00:53:16.954144+00:00,active,Feed Information|Location Types|Shapes,,
